uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
35530,0,50,482,-432
35531,0,8728,10460,-1732
35532,0,40,67,-27
35533,0,90,115,-25
35534,0,11,9,2
35535,0,15,3,12
35537,0,49,85,-36
35538,0,3,10,-7
35539,0,9,52,-43
35540,0,17,48,-31
35541,0,16,36,-20
35542,0,1731,885,846
35543,0,52,14,38
35544,0,7,8,-1
35545,0,40,14,26
35546,0,409,717,-308
35547,0,51,21,30
35548,0,501,390,111
35549,0,27,44,-17
35550,0,47,55,-8
35551,0,186,144,42
35552,0,8,11,-3
35553,0,1995,2823,-828
35554,0,150,255,-105
35555,0,47,26,21
35556,0,8,10,-2
35557,0,7,86,-79
35558,0,1055,658,397
35559,0,13,27,-14
35560,0,436,353,83
35561,0,569,44,525
35562,0,114,48,66
35563,0,19,87,-68
35564,0,13,1,12
35565,0,53,85,-32
35566,0,3,7,-4
35567,0,94,159,-65
35568,0,40,26,14
35569,0,18,12,6
35570,0,79,7,72
35571,0,33,11,22
35572,0,30,30,0
35573,0,50,92,-42
35574,0,6,10,-4
35575,0,32,9,23
35576,0,5,8,-3
35577,0,190,56,134
35578,0,14,10,4
35579,0,298,329,-31
35580,0,13,38,-25
35581,0,5,13,-8
35582,0,3,8,-5
35583,0,389,75,314
35584,0,35,91,-56
35585,0,6,18,-12
35586,0,3601,2226,1375
35587,0,298,357,-59
35588,0,10,35,-25
35589,0,30,137,-107
35591,0,11,19,-8
35592,0,1904,243,1661
35593,0,41,39,2
35594,0,9,3,6
35595,0,56,133,-77
35596,0,32,50,-18
35597,0,2,3,-1
35598,0,81,21,60
35599,0,744,620,124
35600,0,9,17,-8
35601,0,19,16,3
35602,0,70,317,-247
35603,0,28,65,-37
35604,0,972,1545,-573
35606,0,141,166,-25
35607,0,3,7,-4
35608,0,52,132,-80
35610,0,102,94,8
35611,0,232,76,156
35612,0,176,92,84
35613,0,1,13,-12
35614,0,16,13,3
35615,0,242,461,-219
35616,0,544,435,109
35617,0,1,17,-16
35618,0,159,78,81
35619,0,95,56,39
35620,0,146,213,-67
35621,0,16,17,-1
35622,0,12,3,9
35623,0,33,27,6
35624,0,34,13,21
35625,0,3863,6610,-2747
35626,0,8,11,-3
35628,0,164,588,-424
35629,0,9,54,-45
35630,0,138,323,-185
35631,0,21,29,-8
35632,0,20,49,-29
35633,0,60,43,17
35634,0,80,42,38
35635,0,11,19,-8
35636,0,40,36,4
35637,0,6,1,5
35638,0,23,70,-47
35639,0,794,1215,-421
35640,0,156,19,137
35641,0,26,6,20
35642,0,104,79,25
35643,0,60,56,4
35644,0,183,75,108
35645,0,13,47,-34
35646,0,54,34,20
35647,0,40,51,-11
35648,0,19,33,-14
35649,0,4,14,-10
35650,0,2689,26742,-24053
35651,0,4,38,-34
35652,0,54,95,-41
35653,0,11,20,-9
35654,0,8236,7037,1199
35655,0,106,173,-67
35656,0,705,242,463
35657,0,118,55,63
35658,0,7,1,6
35659,0,89,49,40
35660,0,4,16,-12
35661,0,28,7,21
35662,0,12,30,-18
35663,0,27,77,-50
35664,0,15,7,8
35665,0,20,52,-32
35666,0,40,134,-94
35667,0,18,79,-61
35669,0,35,63,-28
35670,0,655,640,15
35671,0,8,18,-10
35672,0,3994,1947,2047
35673,0,14,12,2
35674,0,82,63,19
35675,0,156,745,-589
35676,0,68,47,21
35677,0,11,15,-4
35678,0,18,15,3
35679,0,24,43,-19
35680,0,302,311,-9
35681,0,1805,811,994
35682,0,28,125,-97
35684,0,22,57,-35
35685,0,95,75,20
35686,0,4,39,-35
35687,0,86,103,-17
35688,0,91,107,-16
35689,0,39,108,-69
35690,0,49,82,-33
35691,0,1077,980,97
35692,0,41,192,-151
35693,0,65,30,35
35694,0,3721,2215,1506
35695,0,312,335,-23
35696,0,4,7,-3
35697,0,22,18,4
35698,0,39,57,-18
35699,0,1235,586,649
35700,0,9,63,-54
35701,0,8,11,-3
35702,0,1,2,-1
35703,0,32,26,6
35704,0,709,1587,-878
35705,0,25,87,-62
35706,0,101,130,-29
35707,0,137,562,-425
35708,0,142,117,25
35709,0,32,55,-23
35710,0,119,315,-196
35711,0,33,9,24
35712,0,33,62,-29
35713,0,2875,4396,-1521
35714,0,257,241,16
35715,0,85,28,57
35717,0,17,3,14
35718,0,14,27,-13
35719,0,909,252,657
35720,0,35,13,22
35721,0,5,8,-3
35722,0,14,3,11
35723,0,36,11,25
35724,0,6,58,-52
35725,0,3,6,-3
35726,0,26,79,-53
35727,0,23,21,2
35728,0,44,9,35
35729,0,19,27,-8
35730,0,10,6,4
35731,0,275,614,-339
35732,0,28,4,24
35733,0,5,11,-6
35735,0,1662,139,1523
35736,0,55,30,25
35737,0,220,237,-17
35738,0,3,1,2
35739,0,14,29,-15
35740,0,25,46,-21
35741,0,3,12,-9
35742,0,61,226,-165
35743,0,3,61,-58
35744,0,248,543,-295
35745,0,125,66,59
35746,0,49,92,-43
35747,0,33,89,-56
35748,0,64,70,-6
35749,0,3620,4302,-682
35750,0,20,48,-28
35751,0,10,9,1
35752,0,70,66,4
35753,0,837,1068,-231
35754,0,3,4,-1
35755,0,41,227,-186
35756,0,196,563,-367
35757,0,45,75,-30
35758,0,61,7,54
35759,0,5,14,-9
35760,0,1036,249,787
35761,0,186,30,156
35762,0,25,187,-162
35763,0,2,17,-15
35764,0,956,845,111
35765,0,5,5,0
35766,0,110,101,9
35767,0,2435,2645,-210
35768,0,60,458,-398
35769,0,118,81,37
35771,0,31,143,-112
35772,0,99,277,-178
35773,0,411,1034,-623
35774,0,15,14,1
35775,0,3793,1848,1945
35776,0,197,96,101
35777,0,8,29,-21
35778,0,46,41,5
35779,0,40,52,-12
35780,0,74,125,-51
35781,0,28,34,-6
35782,0,46,27,19
35784,0,20,13,7
35785,0,73,102,-29
35787,0,139,15,124
35788,0,17,5,12
35789,0,3,96,-93
35790,0,15652,12904,2748
35791,0,25,18,7
35792,0,915,209,706
35793,0,925,576,349
35794,0,49,8,41
35795,0,36,10,26
35796,0,277,214,63
35797,0,3,14,-11
35798,0,31,8,23
35799,0,128,67,61
35800,0,13,67,-54
35801,0,456,479,-23
35802,0,2,4,-2
35803,0,236,641,-405
35804,0,257,143,114
35805,0,1,3,-2
35806,0,39,120,-81
35807,0,63,138,-75
35808,0,137,196,-59
35809,0,30,53,-23
35810,0,170,294,-124
35811,0,18,25,-7
35812,0,17,13,4
35813,0,47,56,-9
35814,0,2589,5784,-3195
35815,0,112,291,-179
35816,0,15,31,-16
35817,0,10,12,-2
35818,0,56,77,-21
35819,0,19,27,-8
35820,0,486,40,446
35821,0,24,90,-66
35822,0,60,41,19
35823,0,12,32,-20
35824,0,5,55,-50
35825,0,37,6,31
35826,0,110,122,-12
35827,0,192,613,-421
35828,0,122,228,-106
35829,0,398,423,-25
35830,0,1,4,-3
35831,0,66,70,-4
35832,0,41,9,32
35833,0,41,47,-6
35834,0,8,3,5
35835,0,155,246,-91
35836,0,50,81,-31
35837,0,48,4,44
35838,0,2939,2331,608
35839,0,887,166,721
35840,0,84,177,-93
35841,0,12,15,-3
35842,0,139,92,47
35843,0,47,133,-86
35844,0,8,10,-2
35845,0,17,5,12
35846,0,1,6,-5
35847,0,5,21,-16
35849,0,106,9,97
35850,0,19,16,3
35851,0,2601,476,2125
35852,0,583,1752,-1169
35853,0,8,23,-15
35854,0,11,19,-8
35855,0,1106,2446,-1340
35856,0,22,1,21
35857,0,4,55,-51
35858,0,66,73,-7
35859,0,1083,959,124
35860,0,12,2,10
35861,0,12,117,-105
35862,0,1487,1053,434
35863,0,145,80,65
35864,0,22,52,-30
35865,0,859,238,621
35866,0,34,23,11
35867,0,41,152,-111
35868,0,403,437,-34
35869,0,31,4,27
35870,0,4,48,-44
35871,0,126,186,-60
35873,0,69,24,45
35874,0,4,6,-2
35875,0,1,67,-66
35876,0,401,318,83
35877,0,116,96,20
35878,0,1308,1558,-250
35879,0,6,6,0
35880,0,99,94,5
35882,0,48,5,43
35883,0,17,64,-47
35884,0,2,4,-2
35885,0,3677,3655,22
35886,0,31,51,-20
35887,0,89,147,-58
35889,0,603,861,-258
35890,0,194,20,174
35891,0,3110,2860,250
35893,0,4,17,-13
35894,0,2,12,-10
35895,0,7,8,-1
35896,0,1409,316,1093
35897,0,122,65,57
35898,0,17,60,-43
35899,0,3091,88,3003
35901,0,57,4,53
35902,0,183,185,-2
35903,0,368,364,4
35904,0,41,14,27
35905,0,8,8,0
35906,0,18,24,-6
35907,0,8,4,4
35908,0,29,2,27
35909,0,15,15,0
35910,0,46,73,-27
35911,0,1037,1597,-560
35912,0,56,9,47
35913,0,2040,186,1854
35914,0,366,367,-1
35916,0,12,78,-66
35917,0,250,145,105
35918,0,2,11,-9
35919,0,21,6,15
35921,0,76,100,-24
35922,0,12027,10454,1573
35923,0,13,44,-31
35924,0,13,19,-6
35925,0,6094,6254,-160
35926,0,233,1082,-849
35927,0,141,23,118
35928,0,1386,1316,70
35929,0,11587,5683,5904
35930,0,61,125,-64
35931,0,331,1642,-1311
35932,0,137,182,-45
35933,0,90,68,22
35934,0,40,41,-1
35935,0,24,12,12
35937,0,106,156,-50
35938,0,26,11,15
35940,0,113,12,101
35941,0,12,51,-39
35943,0,22,18,4
35944,0,106,254,-148
35945,0,83,7,76
35946,0,72,107,-35
35947,0,431,408,23
35948,0,59,73,-14
35949,0,46,55,-9
35950,0,243,330,-87
35951,0,28,27,1
35952,0,722,497,225
35953,0,3,14,-11
35954,0,29,17,12
35955,0,30,33,-3
35956,0,19,32,-13
35957,0,4325,3788,537
35958,0,12,0,12
35959,0,653,179,474
35960,0,16,29,-13
35961,0,119,117,2
35962,0,15,145,-130
35963,0,204,80,124
35964,0,29,84,-55
35965,0,27,74,-47
35966,0,120,490,-370
35967,0,48,27,21
35968,0,333,104,229
35969,0,83,210,-127
35970,0,77,348,-271
35971,0,6,0,6
35972,0,9861,10300,-439
35973,0,4,19,-15
35974,0,65,5,60
35975,0,14,12,2
35976,0,30,477,-447
35977,0,3,35,-32
35978,0,1345,749,596
35979,0,255,218,37
35980,0,18,15,3
35981,0,13,11,2
35982,0,99,152,-53
35984,0,248,599,-351
35985,0,15,18,-3
35986,0,27,126,-99
35988,0,27,32,-5
35989,0,536,90,446
35990,0,4,63,-59
35991,0,1,38,-37
35992,0,923,942,-19
35993,0,162,218,-56
35994,0,195,1220,-1025
35995,0,27,27,0
35996,0,376,2323,-1947
35997,0,25,37,-12
35998,0,1028,475,553
35999,0,23,15,8
36000,0,10,14,-4
36001,0,50,33,17
36002,0,70,29,41
36004,0,51,175,-124
36005,0,11,16,-5
36006,0,3813,6760,-2947
36007,0,46,36,10
36008,0,424,508,-84
36009,0,6,15,-9
36010,0,31,90,-59
36011,0,49,11,38
36012,0,161,58,103
36013,0,6,65,-59
36014,0,22,35,-13
36015,0,13,40,-27
36016,0,8,41,-33
36017,0,75,23,52
36018,0,67,79,-12
36019,0,87,11,76
36020,0,339,140,199
36021,0,32,28,4
36022,0,11,5,6
36023,0,35,21,14
36024,0,18,50,-32
36025,0,16,43,-27
36026,0,11,17,-6
36027,0,2089,4059,-1970
36028,0,2,20,-18
36029,0,50,7,43
36030,0,35,126,-91
36031,0,63,73,-10
36032,0,72,9,63
36033,0,81,23,58
36034,0,152,43,109
36035,0,229,223,6
36036,0,821,391,430
36037,0,98,265,-167
36038,0,1258,2939,-1681
36039,0,38,11,27
36040,0,18,48,-30
36041,0,3,12,-9
36042,0,15,2,13
36043,0,57,121,-64
36044,0,36,4,32
36045,0,337,124,213
36046,0,2,22,-20
36047,0,5,12,-7
36048,0,1231,1902,-671
36049,0,24,44,-20
36050,0,5,17,-12
36051,0,271,1740,-1469
36052,0,84,66,18
36053,0,21,547,-526
36054,0,131,142,-11
36055,0,7,11,-4
36056,0,15,40,-25
36057,0,1734,1928,-194
36058,0,127,148,-21
36059,0,126,122,4
36060,0,22,62,-40
36061,0,9,2,7
36062,0,47,102,-55
36063,0,4435,1268,3167
36064,0,29,47,-18
36065,0,1225,1102,123
36066,0,8463,1667,6796
36067,0,32,41,-9
36069,0,17,12,5
36070,0,16,28,-12
36071,0,254,1035,-781
36072,0,25,89,-64
36073,0,429,17,412
36074,0,43,83,-40
36075,0,53,46,7
36076,0,1110,3049,-1939
36077,0,277,145,132
36078,0,97,196,-99
36079,0,315,175,140
36080,0,256,498,-242
36081,0,123,95,28
36083,0,7,13,-6
36084,0,7142,181,6961
36085,0,5512,7280,-1768
36086,0,72,47,25
36087,0,6,17,-11
36088,0,4,10,-6
36089,0,114,83,31
36090,0,12,36,-24
36091,0,49,61,-12
36092,0,45,67,-22
36093,0,74,20,54
36094,0,438,628,-190
36095,0,98,218,-120
36096,0,476,401,75
36098,0,4319,5573,-1254
36099,0,7,26,-19
36101,0,29,11,18
36102,0,1802,986,816
36103,0,4,6,-2
36104,0,326,311,15
36105,0,574,1133,-559
36106,0,984,88,896
36108,0,2060,1697,363
36109,0,242,225,17
36110,0,15,22,-7
36111,0,95,231,-136
36112,0,43,18,25
36113,0,13,1307,-1294
36114,0,4,26,-22
36115,0,16,57,-41
36116,0,14,25,-11
36117,0,308,24,284
36118,0,80,286,-206
36119,0,91,101,-10
36120,0,1,27,-26
36121,0,169,6,163
36122,0,78,95,-17
36123,0,17,79,-62
36124,0,6,34,-28
36125,0,2277,1293,984
36126,0,269,141,128
36128,0,3518,2479,1039
36129,0,71,46,25
36130,0,38,18,20
36131,0,1,9,-8
36132,0,9,37,-28
36133,0,24,33,-9
36134,0,3,6,-3
36135,0,99,109,-10
36136,0,3909,3675,234
36137,0,227,422,-195
36138,0,40,99,-59
36139,0,5,52,-47
36140,0,3732,3704,28
36141,0,3,80,-77
36142,0,2124,1336,788
36143,0,17466,21984,-4518
36144,0,61,141,-80
36145,0,150,56,94
36146,0,10,24,-14
36147,0,59,103,-44
36148,0,4,3,1
36149,0,325,222,103
36150,0,12115,16197,-4082
36151,0,32,54,-22
36152,0,765,519,246
36153,0,187,262,-75
36154,0,763,180,583
36155,0,137,44,93
36156,0,20,19,1
36157,0,1012,1125,-113
36158,0,1679,1629,50
36159,0,753,154,599
36160,0,1120,220,900
36161,0,2,36,-34
36163,0,2007,5437,-3430
36164,0,245,119,126
36165,0,55,13,42
36166,0,14,36,-22
36167,0,9,8,1
36168,0,694,1193,-499
36169,0,279,157,122
36170,0,176,2206,-2030
36171,0,20,8,12
36172,0,764,2067,-1303
36174,0,298,419,-121
36176,0,68,9,59
36177,0,10,22,-12
36178,0,1080,1748,-668
36180,0,283,92,191
36181,0,735,793,-58
36182,0,157,116,41
36183,0,10,9,1
36184,0,87,147,-60
36185,0,9,7,2
36186,0,121124,226029,-104905
36187,0,219,57,162
36188,0,1031,833,198
36189,0,16,21,-5
36190,0,1886,4995,-3109
36191,0,103,519,-416
36192,0,243,416,-173
36193,0,895,2508,-1613
36194,0,6,9,-3
36195,0,996,191,805
36196,0,121,400,-279
36197,0,64,14,50
36198,0,128,94,34
36199,0,235,154,81
36200,0,10,8,2
36201,0,10,108,-98
36202,0,570,452,118
36203,0,52,12,40
36204,0,46,80,-34
36205,0,3,14,-11
36206,0,20196,17265,2931
36207,0,60,78,-18
36208,0,7,18,-11
36209,0,4,15,-11
36210,0,14,136,-122
36211,0,444,2419,-1975
36212,0,3,7,-4
36213,0,4246,4161,85
36214,0,40,39,1
36215,0,99,26,73
36216,0,2,2,0
36217,0,22,71,-49
36218,0,197,62,135
36219,0,96,54,42
36220,0,202,224,-22
36221,0,28,3,25
36222,0,1908,2200,-292
36223,0,9,28,-19
36224,0,265,435,-170
36225,0,639,398,241
36226,0,2,5,-3
36227,0,467,218,249
36228,0,990,1154,-164
36229,0,299,536,-237
36230,0,16,24,-8
36231,0,114,108,6
36233,0,1,1,0
36234,0,3,3,0
36235,0,13,21,-8
36236,0,78,53,25
36237,0,1,8,-7
36238,0,4,21,-17
36239,0,2528,3494,-966
36240,0,12,38,-26
36241,0,323,1023,-700
36243,0,3455,7142,-3687
36244,0,61,21,40
36245,0,12,6,6
36246,0,708,183,525
36247,0,88,209,-121
36248,0,602,532,70
36249,0,335,208,127
36250,0,44,11,33
36251,0,333,139,194
36252,0,3,11,-8
36253,0,85,133,-48
36254,0,42,76,-34
36255,0,31,26,5
36256,0,61,108,-47
36257,0,196,2547,-2351
36258,0,13,5,8
36259,0,2426,2471,-45
36260,0,28,4,24
36261,0,12,18,-6
36262,0,7,9,-2
36263,0,1259,985,274
36264,0,16,2,14
36265,0,112,250,-138
36266,0,49,103,-54
36267,0,7,4,3
36268,0,694,77,617
36269,0,212,495,-283
36271,0,73,220,-147
36272,0,2,20,-18
36273,0,115,281,-166
36274,0,374,181,193
36275,0,11,14,-3
36276,0,4,4,0
36277,0,8,10,-2
36278,0,1749,430,1319
36279,0,147,162,-15
36281,0,411,1008,-597
36282,0,13,35,-22
36283,0,3246,4188,-942
36284,0,95,150,-55
36285,0,3,9,-6
36286,0,19,14,5
36287,0,6,45,-39
36288,0,496,798,-302
36289,0,5,17,-12
36290,0,1222,564,658
36291,0,59,111,-52
36292,0,23,12,11
36293,0,17447,17631,-184
36294,0,62,103,-41
36295,0,869,1700,-831
36296,0,5,7,-2
36297,0,131,123,8
36298,0,181,143,38
36299,0,31,98,-67
36300,0,137,197,-60
36301,0,126,569,-443
36302,0,1732,3272,-1540
36303,0,10,44,-34
36304,0,126,20,106
36305,0,1057,721,336
36306,0,22,4,18
36307,0,4289,1907,2382
36308,0,31,38,-7
36309,0,187,307,-120
36311,0,33,105,-72
36312,0,95,44,51
36313,0,44,17,27
36315,0,4,63,-59
36316,0,74,126,-52
36317,0,83,18,65
36318,0,312,259,53
36319,0,8,2,6
36320,0,13,1,12
36321,0,63,25,38
36322,0,42,51,-9
36323,0,317,121,196
36324,0,14,4,10
36325,0,10,62,-52
36326,0,49,19,30
36327,0,50,223,-173
36328,0,35,44,-9
36329,0,20,64,-44
36330,0,131,35,96
36331,0,86,166,-80
36332,0,36,11,25
36333,0,1121,1339,-218
36334,0,48,13,35
36335,0,32,2,30
36336,0,63,44,19
36337,0,141,26,115
36338,0,227,244,-17
36339,0,199,364,-165
36340,0,3,12,-9
36341,0,30,70,-40
36342,0,142,145,-3
36344,0,4204,5018,-814
36346,0,14,14,0
36347,0,328,198,130
36348,0,22,12,10
36349,0,5,11,-6
36350,0,131,111,20
36351,0,16,78,-62
36352,0,42,80,-38
36353,0,4,139,-135
36354,0,7,6,1
36355,0,455,343,112
36356,0,32,54,-22
36357,0,64,190,-126
36358,0,17,3,14
36359,0,81,121,-40
36360,0,1681,784,897
36361,0,4585,7088,-2503
36362,0,15,29,-14
36363,0,99,153,-54
36364,0,348,859,-511
36365,0,6,3,3
36366,0,151,260,-109
36367,0,63,22,41
36368,0,218,334,-116
36369,0,643,1091,-448
36370,0,29,1,28
36371,0,29,4,25
36372,0,109,157,-48
36373,0,20,146,-126
36375,0,12,62,-50
36376,0,25,68,-43
36377,0,923,471,452
36378,0,52,64,-12
36379,0,10,24,-14
36380,0,110,100,10
36381,0,24,104,-80
36382,0,99,81,18
36383,0,155,61,94
36384,0,47,26,21
36385,0,78,64,14
36386,0,98,117,-19
36387,0,221,34,187
36388,0,1,6,-5
36389,0,19,17,2
36390,0,14,4,10
36391,0,39,126,-87
36393,0,169,331,-162
36394,0,107,62,45
36395,0,732,1310,-578
36397,0,62,35,27
36398,0,3,10,-7
36400,0,16,33,-17
36401,0,6,46,-40
36402,0,21,30,-9
36403,0,13351,5532,7819
36404,0,591,642,-51
36405,0,242,11,231
36406,0,1257,1027,230
36407,0,11,27,-16
36408,0,2,3,-1
36409,0,24,21,3
36410,0,9,5,4
36411,0,1220,2060,-840
36412,0,24,24,0
36413,0,51,64,-13
36414,0,361,404,-43
36415,0,3,15,-12
36416,0,54,78,-24
36417,0,1711,1666,45
36418,0,906,2868,-1962
36419,0,69,38,31
36420,0,164,81,83
36421,0,1,29,-28
36422,0,109,46,63
36423,0,10,5,5
36424,0,90,72,18
36426,0,380,544,-164
36427,0,26,56,-30
36428,0,37,22,15
36429,0,19,4,15
36430,0,12,9,3
36431,0,261,997,-736
36432,0,598,1033,-435
36433,0,47,69,-22
36434,0,75,117,-42
36435,0,13,34,-21
36436,0,37,108,-71
36437,0,169,28,141
36438,0,28,150,-122
36439,0,2,84,-82
36440,0,83,136,-53
36441,0,5,0,5
36442,0,211,153,58
36443,0,85,132,-47
36444,0,4812,4607,205
36445,0,79,198,-119
36447,0,862,1576,-714
36448,0,27,85,-58
36449,0,4661,2007,2654
36450,0,20,11,9
36451,0,44,13,31
36452,0,3,3,0
36453,0,4,14,-10
36454,0,53,120,-67
36455,0,33,95,-62
36456,0,355,452,-97
36457,0,48,19,29
36458,0,37,90,-53
36459,0,1,17,-16
36460,0,1304,1177,127
36461,0,1284,2895,-1611
36462,0,110,84,26
36463,0,134,311,-177
36464,0,238,57,181
36465,0,94,712,-618
36466,0,211,1864,-1653
36467,0,39,126,-87
36468,0,470,3107,-2637
36470,0,29,26,3
36471,0,14,42,-28
36472,0,24,110,-86
36473,0,452,695,-243
36474,0,92,59,33
36475,0,46,69,-23
36476,0,67,171,-104
36477,0,203,170,33
36478,0,258,46,212
36479,0,2043,3831,-1788
36480,0,7,54,-47
36481,0,683,690,-7
36482,0,2,7,-5
36483,0,3,37,-34
36485,0,5,15,-10
36486,0,528,483,45
36487,0,218,165,53
36488,0,1,3,-2
36489,0,82,32,50
36491,0,66,64,2
36492,0,28,23,5
36493,0,32,194,-162
36495,0,16,61,-45
36496,0,221,275,-54
36497,0,6,18,-12
36498,0,13,3,10
36499,0,424,164,260
36500,0,36,51,-15
36501,0,260,204,56
36502,0,9,23,-14
36504,0,60,82,-22
36505,0,12,11,1
36506,0,39,50,-11
36507,0,42,50,-8
36508,0,351,449,-98
36509,0,41,58,-17
36510,0,2,8,-6
36511,0,77,19,58
36512,0,1749,1004,745
36513,0,17,61,-44
36514,0,30,20,10
36515,0,3152,302,2850
36516,0,23,81,-58
36517,0,6,27,-21
36518,0,2597,151,2446
36520,0,129,55,74
36521,0,218,610,-392
36522,0,17,6,11
36523,0,1376,2694,-1318
36524,0,160,274,-114
36525,0,15,26,-11
36527,0,1663,2331,-668
36528,0,19,27,-8
36529,0,18,12,6
36530,0,2865,551,2314
36531,0,140,113,27
36532,0,5,1,4
36533,0,1868,383,1485
36534,0,68,117,-49
36536,0,144,436,-292
36537,0,16,33,-17
36538,0,110,131,-21
36539,0,82,4950,-4868
36541,0,205,408,-203
36542,0,116,136,-20
36543,0,5,4,1
36544,0,20,30,-10
36545,0,4,2,2
36546,0,82,27,55
36547,0,435,1066,-631
36548,0,33,52,-19
36550,0,9,62,-53
36551,0,53,21,32
36552,0,48,16,32
36553,0,86,20,66
36554,0,292,433,-141
36555,0,2,11,-9
36556,0,1383,1020,363
36557,0,40,33,7
36558,0,4,29,-25
36559,0,1872,264,1608
36560,0,16,72,-56
36561,0,5,45,-40
36562,0,119,101,18
36563,0,88,184,-96
36564,0,117,375,-258
36566,0,11,67,-56
36567,0,255,73,182
36568,0,2,36,-34
36569,0,20,168,-148
36570,0,4,2,2
36571,0,20,11,9
36572,0,59,115,-56
36573,0,100,191,-91
36574,0,291,405,-114
36575,0,9,20,-11
36576,0,301,242,59
36578,0,66,68,-2
36579,0,11,42,-31
36580,0,753,1545,-792
36581,0,32,22,10
36582,0,113,93,20
36583,0,1733,535,1198
36584,0,126,133,-7
36585,0,34,16,18
36586,0,1063,1966,-903
36587,0,19,21,-2
36588,0,55,93,-38
36589,0,9,1,8
36590,0,252,799,-547
36591,0,108,40,68
36592,0,47,76,-29
36593,0,90,129,-39
36594,0,32,33,-1
36595,0,47,29,18
36596,0,98,109,-11
36597,0,60,29,31
36598,0,280,1456,-1176
36599,0,49,90,-41
36600,0,398,394,4
36601,0,590,1178,-588
36602,0,224,154,70
36604,0,10,26,-16
36605,0,472,311,161
36606,0,321,329,-8
36607,0,26,6,20
36608,0,203,412,-209
36609,0,3,5,-2
36610,0,50,43,7
36611,0,48,140,-92
36612,0,112,154,-42
36613,0,159,124,35
36614,0,4913,4307,606
36615,0,72,88,-16
36616,0,4,24,-20
36617,0,1176,463,713
36618,0,2551,4407,-1856
36619,0,82,155,-73
36620,0,329,2038,-1709
36621,0,28,5,23
36622,0,10,9,1
36623,0,1768,1523,245
36624,0,21,25,-4
36625,0,70,102,-32
36626,0,2097,1432,665
36627,0,4,6,-2
36628,0,1,10,-9
36629,0,1500,569,931
36630,0,419,122,297
36631,0,28,42,-14
36632,0,33,110,-77
36633,0,6,4,2
36635,0,111,218,-107
36636,0,1410,896,514
36637,0,53,57,-4
36638,0,425,1736,-1311
36639,0,14,19,-5
36640,0,52,202,-150
36641,0,9,6,3
36642,0,12311,5105,7206
36643,0,168,245,-77
36644,0,80,75,5
36645,0,212,682,-470
36646,0,262,98,164
36647,0,2,8,-6
36649,0,49,50,-1
36650,0,102,281,-179
36651,0,1207,1540,-333
36652,0,38,179,-141
36653,0,182,233,-51
36654,0,151,417,-266
36655,0,39,115,-76
36656,0,12,23,-11
36657,0,67,187,-120
36658,0,3189,8399,-5210
36659,0,46,22,24
36660,0,68,89,-21
36661,0,12,7,5
36663,0,120,81,39
36664,0,342,221,121
36665,0,1054,45,1009
36666,0,384,1074,-690
36667,0,323,643,-320
36668,0,135,158,-23
36669,0,45,38,7
36671,0,169,97,72
36673,0,18,21,-3
36674,0,8,7,1
36675,0,51,119,-68
36677,0,16,4,12
36678,0,163,146,17
36679,0,549,95,454
36680,0,105,172,-67
36681,0,142,378,-236
36682,0,5974,3700,2274
36683,0,2,8,-6
36684,0,18,19,-1
36685,0,7,21,-14
36686,0,46,25,21
36687,0,471,767,-296
36688,0,45,10,35
36689,0,85,30,55
36690,0,43,37,6
36691,0,4,18,-14
36692,0,19,12,7
36693,0,410,405,5
36694,0,109,200,-91
36695,0,25,59,-34
36696,0,84,186,-102
36697,0,1,1,0
36698,0,228,191,37
36699,0,301,459,-158
36700,0,133,58,75
36701,0,146,167,-21
36702,0,80,47,33
36704,0,15,1,14
36705,0,38,24,14
36706,0,52,74,-22
36708,0,77,4,73
36709,0,446,729,-283
36710,0,1,13,-12
36711,0,937,1431,-494
36712,0,411,224,187
36714,0,28,148,-120
36715,0,35,90,-55
36716,0,68,164,-96
36717,0,1593,1894,-301
36718,0,114,273,-159
36719,0,20,10,10
36721,0,17,73,-56
36722,0,21,32,-11
36723,0,2,42,-40
36724,0,22,33,-11
36725,0,7,93,-86
36726,0,10,100,-90
36727,0,4,2,2
36728,0,344,55,289
36729,0,46,82,-36
36730,0,42,53,-11
36731,0,21,11,10
36732,0,2,67,-65
36733,0,685,402,283
36734,0,28,5,23
36735,0,7,76,-69
36736,0,139,153,-14
36737,0,419,1472,-1053
36738,0,26,7,19
36739,0,1092,2649,-1557
36740,0,152,174,-22
36741,0,10,15,-5
36742,0,1,105,-104
36743,0,71,50,21
36744,0,34,31,3
36745,0,422,399,23
36746,0,1643,3858,-2215
36747,0,748,1242,-494
36748,0,128,86,42
36749,0,1,96,-95
36750,0,65,35,30
36751,0,11,53,-42
36752,0,73,98,-25
36753,0,2429,139,2290
36754,0,6,9,-3
36755,0,1,39,-38
36756,0,403,135,268
36757,0,592,1163,-571
36758,0,10,33,-23
36759,0,1118,1587,-469
36761,0,17,33,-16
36762,0,858,478,380
36763,0,503,775,-272
36764,0,60,157,-97
36765,0,56,27,29
36766,0,2,3,-1
36767,0,93,514,-421
36768,0,19,10,9
36769,0,47,25,22
36770,0,315,640,-325
36771,0,20,25,-5
36772,0,483,393,90
36773,0,82,736,-654
36774,0,861,252,609
36775,0,30,48,-18
36776,0,77,16,61
36777,0,42,11,31
36779,0,45,6,39
36780,0,88,55,33
36781,0,461,88,373
