uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
34729,0,53,41,12
34732,0,12,32,-20
34734,0,7,12,-5
34737,0,36,18,18
34738,0,6,1,5
34739,0,160,137,23
34740,0,136,126,10
34741,0,35,20,15
34742,0,30,42,-12
34743,0,35,67,-32
34746,0,70,68,2
34747,0,50,66,-16
34748,0,27,53,-26
34750,0,17,15,2
34751,0,10,9,1
34752,0,13,11,2
34754,0,42,81,-39
34756,0,14,15,-1
34758,0,7,8,-1
34759,0,14,12,2
34761,0,274,306,-32
34764,0,16,14,2
34765,0,32,20,12
34767,0,7,25,-18
34768,0,14,47,-33
34769,0,5,28,-23
34771,0,77,41,36
34774,0,57,6,51
34776,0,148,163,-15
34777,0,351,394,-43
34778,0,2,7,-5
34779,0,137,193,-56
34780,0,23,31,-8
34782,0,28,36,-8
34783,0,24,51,-27
34785,0,230,192,38
34786,0,16,18,-2
34787,0,1131,1187,-56
34788,0,16,38,-22
34789,0,52,54,-2
34790,0,2,27,-25
34791,0,3,13,-10
34793,0,29,16,13
34794,0,28,68,-40
34795,0,44,36,8
34799,0,1,23,-22
34800,0,83,58,25
34801,0,49,107,-58
34803,0,21,69,-48
34804,0,67,97,-30
34806,0,36,43,-7
34807,0,4,11,-7
34808,0,7,2,5
34810,0,81,80,1
34811,0,37,35,2
34819,0,25,15,10
34821,0,148,208,-60
34822,0,21,10,11
34823,0,4,14,-10
34825,0,6,15,-9
34827,0,3,2,1
34830,0,2,19,-17
34831,0,6,12,-6
34832,0,17,44,-27
34834,0,10,1,9
34835,0,32,31,1
34839,0,2,34,-32
34841,0,17,28,-11
34843,0,42,61,-19
34844,0,39,69,-30
34845,0,3,10,-7
34846,0,27,80,-53
34848,0,8,17,-9
34850,0,62,54,8
34851,0,12,5,7
34852,0,15,27,-12
34853,0,7,23,-16
34854,0,59,55,4
34856,0,11,31,-20
34859,0,17,18,-1
34860,0,101,80,21
34861,0,11,18,-7
34863,0,6,21,-15
34867,0,47,30,17
34870,0,2,0,2
34871,0,1,1,0
34875,0,8,12,-4
34878,0,3,1,2
34879,0,68,52,16
34881,0,122,164,-42
34882,0,116,74,42
34883,0,4,36,-32
34885,0,15,25,-10
34887,0,149,158,-9
34888,0,40,33,7
34889,0,31,23,8
34890,0,4,30,-26
34892,0,57,115,-58
34894,0,247,194,53
34897,0,28,87,-59
34899,0,41,50,-9
34901,0,8,22,-14
34903,0,5,4,1
34905,0,13,9,4
34909,0,197,251,-54
34911,0,8,45,-37
34913,0,26,32,-6
34914,0,28,55,-27
34915,0,57,26,31
34916,0,75,111,-36
34917,0,21,23,-2
34918,0,417,450,-33
34919,0,12,28,-16
34920,0,88,55,33
34921,0,150,117,33
34922,0,16,15,1
34923,0,2,45,-43
34924,0,7,14,-7
34925,0,10,9,1
34926,0,316,326,-10
34927,0,70,26,44
34928,0,37,3,34
34929,0,41,12,29
34931,0,23,63,-40
34932,0,28,30,-2
34936,0,21,23,-2
34937,0,28,29,-1
34938,0,5,39,-34
34941,0,9,25,-16
34943,0,499,469,30
34945,0,53,2,51
34946,0,6,9,-3
34954,0,18,29,-11
34957,0,143,136,7
34958,0,59,9,50
34960,0,17,17,0
34961,0,16,29,-13
34963,0,16,40,-24
34964,0,12,7,5
34965,0,32,58,-26
34966,0,37,53,-16
34967,0,71,32,39
34972,0,73,22,51
34973,0,23,36,-13
34974,0,3,20,-17
34984,0,40,67,-27
34985,0,4,46,-42
34988,0,95,85,10
34989,0,55,9,46
34990,0,9,12,-3
34991,0,38,9,29
34992,0,79,127,-48
34993,0,33,78,-45
34994,0,15,23,-8
34997,0,36,1,35
34998,0,14,36,-22
35000,0,12,9,3
35003,0,142,195,-53
35005,0,171,145,26
35008,0,55,70,-15
35010,0,143,154,-11
35011,0,12,11,1
35014,0,393,345,48
35015,0,14,56,-42
35017,0,41,83,-42
35018,0,19,75,-56
35021,0,55,63,-8
35022,0,154,153,1
35023,0,1180,1198,-18
35027,0,112,158,-46
35028,0,17,18,-1
35029,0,8,0,8
35032,0,88,53,35
35033,0,116,66,50
35034,0,19,14,5
35035,0,5,30,-25
35036,0,95,72,23
35037,0,23,22,1
35039,0,40,11,29
35040,0,166,125,41
35041,0,84,51,33
35042,0,118,124,-6
35043,0,10,39,-29
35045,0,39,22,17
35048,0,7,16,-9
35049,0,1,6,-5
35050,0,55,57,-2
35051,0,1,19,-18
35054,0,20,15,5
35055,0,155,141,14
35056,0,109,156,-47
35058,0,10,27,-17
35059,0,6,18,-12
35061,0,9,17,-8
35064,0,42,11,31
35066,0,152,167,-15
35067,0,1,7,-6
35068,0,76,31,45
35069,0,67,78,-11
35071,0,71,104,-33
35072,0,367,350,17
35073,0,15,33,-18
35074,0,123,111,12
35075,0,7,14,-7
35077,0,39,95,-56
35078,0,27,44,-17
35079,0,86,34,52
35080,0,101,116,-15
35081,0,107,119,-12
35083,0,3,20,-17
35086,0,5,0,5
35087,0,134,132,2
35090,0,303,299,4
35092,0,1,11,-10
35093,0,18,18,0
35094,0,25,29,-4
35100,0,31,69,-38
35101,0,12,9,3
35102,0,12,31,-19
35103,0,2,6,-4
35104,0,25,22,3
35106,0,5,32,-27
35111,0,48,54,-6
35112,0,4,25,-21
35113,0,2,2,0
35116,0,37,56,-19
35117,0,4,15,-11
35118,0,662,667,-5
35120,0,56,86,-30
35121,0,3,12,-9
35122,0,50,72,-22
35125,0,27,59,-32
35130,0,16,19,-3
35132,0,30,50,-20
35133,0,3,12,-9
35136,0,9,28,-19
35138,0,7,19,-12
35139,0,7,19,-12
35141,0,42,30,12
35145,0,78,82,-4
35146,0,13,60,-47
35147,0,1,2,-1
35149,0,36,12,24
35150,0,11,50,-39
35154,0,16,29,-13
35155,0,11,48,-37
35159,0,146,156,-10
35164,0,19,21,-2
35165,0,21,12,9
35166,0,1,1,0
35167,0,895,881,14
35169,0,15,32,-17
35171,0,3,6,-3
35173,0,31,46,-15
35174,0,14,3,11
35175,0,10,3,7
35176,0,27,40,-13
35177,0,9,5,4
35180,0,18,1,17
35181,0,1,4,-3
35182,0,40,11,29
35185,0,83,114,-31
35186,0,16,11,5
35187,0,20,29,-9
35188,0,35,36,-1
35194,0,60,76,-16
35195,0,14,14,0
35196,0,10,13,-3
35197,0,8,51,-43
35199,0,9,8,1
35201,0,2,6,-4
35202,0,102,55,47
35204,0,42,33,9
35205,0,11,32,-21
35208,0,2,6,-4
35209,0,38,5,33
35211,0,25,17,8
35212,0,72,46,26
35214,0,10,23,-13
35215,0,25,59,-34
35216,0,456,443,13
35217,0,24,8,16
35219,0,4,3,1
35220,0,1,4,-3
35222,0,19,41,-22
35223,0,52,91,-39
35225,0,20,32,-12
35226,0,21,71,-50
35227,0,24,57,-33
35228,0,55,56,-1
35229,0,24,12,12
35231,0,4,27,-23
35237,0,6,8,-2
35239,0,35,31,4
35241,0,5,42,-37
35242,0,1,6,-5
35243,0,701,745,-44
35244,0,3,11,-8
35246,0,16,50,-34
35248,0,19,9,10
35249,0,13,12,1
35251,0,79,41,38
35253,0,80,52,28
35254,0,44,49,-5
35255,0,29,22,7
35256,0,76,101,-25
35257,0,111,115,-4
35258,0,1,4,-3
35260,0,12,17,-5
35261,0,31,51,-20
35262,0,90,44,46
35265,0,54,68,-14
35268,0,6,2,4
35269,0,77,23,54
35270,0,15,14,1
35272,0,3,9,-6
35273,0,30,10,20
35274,0,1,12,-11
35276,0,14,44,-30
35277,0,129,97,32
35278,0,10,20,-10
35281,0,8,14,-6
35283,0,91,70,21
35286,0,3,25,-22
35287,0,40,63,-23
35288,0,7,25,-18
35289,0,55,41,14
35294,0,553,561,-8
35296,0,10,7,3
35297,0,47,63,-16
35298,0,15,19,-4
35299,0,1,5,-4
35300,0,13,46,-33
35301,0,34,39,-5
35302,0,43,58,-15
35305,0,32,36,-4
35306,0,2,14,-12
35308,0,49,64,-15
35309,0,5,53,-48
35311,0,34,13,21
35312,0,2,4,-2
35313,0,15,7,8
35315,0,20,2,18
35317,0,15,11,4
35319,0,52,46,6
35320,0,33,23,10
35322,0,6,5,1
35323,0,2,3,-1
35324,0,18,79,-61
35325,0,11,50,-39
35326,0,7,33,-26
35327,0,9,22,-13
35328,0,36,14,22
35330,0,83,109,-26
35331,0,137,171,-34
35333,0,1251,1271,-20
35334,0,12,20,-8
35335,0,12,12,0
35336,0,1502,1519,-17
35337,0,7,31,-24
35339,0,13,48,-35
35340,0,2,8,-6
35342,0,41,50,-9
35344,0,42,80,-38
35345,0,193,181,12
35346,0,698,743,-45
35349,0,31,14,17
35350,0,15,3,12
35351,0,23,50,-27
35353,0,38,30,8
35354,0,2,3,-1
35356,0,34,82,-48
35358,0,94,62,32
35359,0,107,68,39
35360,0,34,8,26
35363,0,40,69,-29
35364,0,57,56,1
35366,0,4,19,-15
35367,0,9,26,-17
35368,0,51,31,20
35369,0,27,47,-20
35370,0,11,9,2
35372,0,62,12,50
35375,0,84,61,23
35378,0,50,47,3
35380,0,6,1,5
35381,0,2,6,-4
35383,0,7,52,-45
35384,0,5,29,-24
35386,0,58,69,-11
35387,0,36,34,2
35388,0,62,77,-15
35389,0,37,62,-25
35391,0,62,80,-18
35392,0,1,5,-4
35393,0,11,20,-9
35394,0,11,18,-7
35395,0,5,38,-33
35397,0,19,19,0
35398,0,17,28,-11
35399,0,73,30,43
35401,0,13,28,-15
35402,0,20,60,-40
35404,0,54,16,38
35409,0,10,21,-11
35412,0,14,45,-31
35413,0,43,24,19
35414,0,22,19,3
35417,0,1,39,-38
35418,0,67,111,-44
35422,0,6,4,2
35423,0,15,4,11
35425,0,53,30,23
35426,0,26,80,-54
35427,0,87,80,7
35429,0,47,84,-37
35431,0,19,23,-4
35432,0,175,131,44
35433,0,156,158,-2
35435,0,5,10,-5
35436,0,9,23,-14
35437,0,35,38,-3
35438,0,16,21,-5
35441,0,32,68,-36
35444,0,17,49,-32
35447,0,15,12,3
35449,0,17,22,-5
35454,0,788,808,-20
35455,0,20,14,6
35458,0,175,165,10
35460,0,25,61,-36
35461,0,23,7,16
35464,0,11,9,2
35465,0,17,37,-20
35466,0,27,54,-27
35467,0,37,19,18
35471,0,62,39,23
35472,0,18,17,1
35473,0,103,124,-21
35477,0,14,48,-34
35479,0,9,14,-5
35480,0,11,24,-13
35481,0,19,11,8
35482,0,36,24,12
35485,0,23,33,-10
35486,0,10,12,-2
35487,0,90,117,-27
35488,0,30,8,22
35492,0,6,21,-15
35495,0,2,12,-10
35497,0,15,46,-31
35498,0,5,54,-49
35499,0,18,19,-1
35501,0,16,49,-33
35502,0,43,42,1
35503,0,11,44,-33
35505,0,67,112,-45
35506,0,3,1,2
35507,0,46,39,7
35508,0,5,24,-19
35510,0,13,8,5
35511,0,66,95,-29
35512,0,4,10,-6
35517,0,46,16,30
35519,0,146,199,-53
35520,0,238,191,47
35521,0,15,48,-33
35522,0,39,35,4
35523,0,56,91,-35
35524,0,45,39,6
35525,0,8,19,-11
35526,0,13,21,-8
35528,0,17,21,-4
35532,0,40,67,-27
35533,0,90,115,-25
35534,0,11,9,2
35535,0,15,3,12
35537,0,49,85,-36
35538,0,3,10,-7
35539,0,9,52,-43
35540,0,17,48,-31
35541,0,16,36,-20
35543,0,52,14,38
35544,0,7,8,-1
35545,0,40,14,26
35547,0,51,21,30
35549,0,27,44,-17
35550,0,47,55,-8
35551,0,186,144,42
35552,0,8,11,-3
35555,0,47,26,21
35556,0,8,10,-2
35559,0,13,27,-14
35564,0,13,1,12
35565,0,53,85,-32
35566,0,3,7,-4
35568,0,40,26,14
35569,0,18,12,6
35571,0,33,11,22
35572,0,30,30,0
35573,0,50,92,-42
35574,0,6,10,-4
35575,0,32,9,23
35576,0,5,8,-3
35578,0,14,10,4
35579,0,298,329,-31
35580,0,13,38,-25
35581,0,5,13,-8
35582,0,3,8,-5
35584,0,35,91,-56
35585,0,6,18,-12
35587,0,298,357,-59
35588,0,10,35,-25
35591,0,11,19,-8
35593,0,41,39,2
35594,0,9,3,6
35596,0,32,50,-18
35597,0,2,3,-1
35600,0,9,17,-8
35601,0,19,16,3
35603,0,28,65,-37
35606,0,141,166,-25
35607,0,3,7,-4
35610,0,102,94,8
35613,0,1,13,-12
35614,0,16,13,3
35617,0,1,17,-16
35619,0,95,56,39
35621,0,16,17,-1
35622,0,12,3,9
35623,0,33,27,6
35624,0,34,13,21
35626,0,8,11,-3
35629,0,9,54,-45
35631,0,21,29,-8
35632,0,20,49,-29
35633,0,60,43,17
35634,0,80,42,38
35635,0,11,19,-8
35636,0,40,36,4
35637,0,6,1,5
35638,0,23,70,-47
35641,0,26,6,20
35642,0,104,79,25
35643,0,60,56,4
35645,0,13,47,-34
35646,0,54,34,20
35647,0,40,51,-11
35648,0,19,33,-14
35649,0,4,14,-10
35651,0,4,38,-34
35652,0,54,95,-41
35653,0,11,20,-9
35658,0,7,1,6
35659,0,89,49,40
35660,0,4,16,-12
35661,0,28,7,21
35662,0,12,30,-18
35663,0,27,77,-50
35664,0,15,7,8
35665,0,20,52,-32
35667,0,18,79,-61
35669,0,35,63,-28
35670,0,655,640,15
35671,0,8,18,-10
35673,0,14,12,2
35674,0,82,63,19
35676,0,68,47,21
35677,0,11,15,-4
35678,0,18,15,3
35679,0,24,43,-19
35680,0,302,311,-9
35684,0,22,57,-35
35685,0,95,75,20
35686,0,4,39,-35
35687,0,86,103,-17
35688,0,91,107,-16
35690,0,49,82,-33
35693,0,65,30,35
35695,0,312,335,-23
35696,0,4,7,-3
35697,0,22,18,4
35698,0,39,57,-18
35700,0,9,63,-54
35701,0,8,11,-3
35702,0,1,2,-1
35703,0,32,26,6
35706,0,101,130,-29
35708,0,142,117,25
35709,0,32,55,-23
35711,0,33,9,24
35712,0,33,62,-29
35714,0,257,241,16
35717,0,17,3,14
35718,0,14,27,-13
35720,0,35,13,22
35721,0,5,8,-3
35722,0,14,3,11
35723,0,36,11,25
35724,0,6,58,-52
35725,0,3,6,-3
35726,0,26,79,-53
35727,0,23,21,2
35728,0,44,9,35
35729,0,19,27,-8
35730,0,10,6,4
35732,0,28,4,24
35733,0,5,11,-6
35736,0,55,30,25
35737,0,220,237,-17
35738,0,3,1,2
35739,0,14,29,-15
35740,0,25,46,-21
35741,0,3,12,-9
35743,0,3,61,-58
35746,0,49,92,-43
35747,0,33,89,-56
35748,0,64,70,-6
35750,0,20,48,-28
35751,0,10,9,1
35752,0,70,66,4
35754,0,3,4,-1
35757,0,45,75,-30
35758,0,61,7,54
35759,0,5,14,-9
35763,0,2,17,-15
35765,0,5,5,0
35766,0,110,101,9
35769,0,118,81,37
35774,0,15,14,1
35777,0,8,29,-21
35778,0,46,41,5
35779,0,40,52,-12
35780,0,74,125,-51
35781,0,28,34,-6
35782,0,46,27,19
35784,0,20,13,7
35785,0,73,102,-29
35788,0,17,5,12
35791,0,25,18,7
35794,0,49,8,41
35795,0,36,10,26
35797,0,3,14,-11
35798,0,31,8,23
35800,0,13,67,-54
35801,0,456,479,-23
35802,0,2,4,-2
35805,0,1,3,-2
35808,0,137,196,-59
35809,0,30,53,-23
35811,0,18,25,-7
35812,0,17,13,4
35813,0,47,56,-9
35816,0,15,31,-16
35817,0,10,12,-2
35818,0,56,77,-21
35819,0,19,27,-8
35822,0,60,41,19
35823,0,12,32,-20
35824,0,5,55,-50
35825,0,37,6,31
35826,0,110,122,-12
35829,0,398,423,-25
35830,0,1,4,-3
35831,0,66,70,-4
35832,0,41,9,32
35833,0,41,47,-6
35834,0,8,3,5
35836,0,50,81,-31
35837,0,48,4,44
35841,0,12,15,-3
35842,0,139,92,47
35844,0,8,10,-2
35845,0,17,5,12
35846,0,1,6,-5
35847,0,5,21,-16
35850,0,19,16,3
35853,0,8,23,-15
35854,0,11,19,-8
35856,0,22,1,21
35857,0,4,55,-51
35858,0,66,73,-7
35860,0,12,2,10
35864,0,22,52,-30
35866,0,34,23,11
35868,0,403,437,-34
35869,0,31,4,27
35870,0,4,48,-44
35871,0,126,186,-60
35873,0,69,24,45
35874,0,4,6,-2
35877,0,116,96,20
35879,0,6,6,0
35880,0,99,94,5
35882,0,48,5,43
35883,0,17,64,-47
35884,0,2,4,-2
35885,0,3677,3655,22
35886,0,31,51,-20
35887,0,89,147,-58
35893,0,4,17,-13
35894,0,2,12,-10
35895,0,7,8,-1
35898,0,17,60,-43
35901,0,57,4,53
35902,0,183,185,-2
35903,0,368,364,4
35904,0,41,14,27
35905,0,8,8,0
35906,0,18,24,-6
35907,0,8,4,4
35908,0,29,2,27
35909,0,15,15,0
35910,0,46,73,-27
35912,0,56,9,47
35914,0,366,367,-1
35918,0,2,11,-9
35919,0,21,6,15
35921,0,76,100,-24
35923,0,13,44,-31
35924,0,13,19,-6
35932,0,137,182,-45
35933,0,90,68,22
35934,0,40,41,-1
35935,0,24,12,12
35937,0,106,156,-50
35938,0,26,11,15
35941,0,12,51,-39
35943,0,22,18,4
35946,0,72,107,-35
35947,0,431,408,23
35948,0,59,73,-14
35949,0,46,55,-9
35951,0,28,27,1
35953,0,3,14,-11
35954,0,29,17,12
35955,0,30,33,-3
35956,0,19,32,-13
35958,0,12,0,12
35960,0,16,29,-13
35961,0,119,117,2
35964,0,29,84,-55
35965,0,27,74,-47
35967,0,48,27,21
35971,0,6,0,6
35973,0,4,19,-15
35975,0,14,12,2
35977,0,3,35,-32
35979,0,255,218,37
35980,0,18,15,3
35981,0,13,11,2
35982,0,99,152,-53
35985,0,15,18,-3
35988,0,27,32,-5
35990,0,4,63,-59
35991,0,1,38,-37
35992,0,923,942,-19
35993,0,162,218,-56
35995,0,27,27,0
35997,0,25,37,-12
35999,0,23,15,8
36000,0,10,14,-4
36001,0,50,33,17
36002,0,70,29,41
36005,0,11,16,-5
36007,0,46,36,10
36009,0,6,15,-9
36010,0,31,90,-59
36011,0,49,11,38
36013,0,6,65,-59
36014,0,22,35,-13
36015,0,13,40,-27
36016,0,8,41,-33
36017,0,75,23,52
36018,0,67,79,-12
36021,0,32,28,4
36022,0,11,5,6
36023,0,35,21,14
36024,0,18,50,-32
36025,0,16,43,-27
36026,0,11,17,-6
36028,0,2,20,-18
36029,0,50,7,43
36031,0,63,73,-10
36035,0,229,223,6
36039,0,38,11,27
36040,0,18,48,-30
36041,0,3,12,-9
36042,0,15,2,13
36044,0,36,4,32
36046,0,2,22,-20
36047,0,5,12,-7
36049,0,24,44,-20
36050,0,5,17,-12
36052,0,84,66,18
36054,0,131,142,-11
36055,0,7,11,-4
36056,0,15,40,-25
36058,0,127,148,-21
36059,0,126,122,4
36060,0,22,62,-40
36061,0,9,2,7
36062,0,47,102,-55
36064,0,29,47,-18
36067,0,32,41,-9
36069,0,17,12,5
36070,0,16,28,-12
36074,0,43,83,-40
36075,0,53,46,7
36081,0,123,95,28
36083,0,7,13,-6
36086,0,72,47,25
36087,0,6,17,-11
36088,0,4,10,-6
36089,0,114,83,31
36090,0,12,36,-24
36091,0,49,61,-12
36092,0,45,67,-22
36093,0,74,20,54
36099,0,7,26,-19
36101,0,29,11,18
36103,0,4,6,-2
36104,0,326,311,15
36109,0,242,225,17
36110,0,15,22,-7
36112,0,43,18,25
36114,0,4,26,-22
36115,0,16,57,-41
36116,0,14,25,-11
36119,0,91,101,-10
36120,0,1,27,-26
36122,0,78,95,-17
36124,0,6,34,-28
36129,0,71,46,25
36130,0,38,18,20
36131,0,1,9,-8
36132,0,9,37,-28
36133,0,24,33,-9
36134,0,3,6,-3
36135,0,99,109,-10
36138,0,40,99,-59
36139,0,5,52,-47
36140,0,3732,3704,28
36146,0,10,24,-14
36147,0,59,103,-44
36148,0,4,3,1
36151,0,32,54,-22
36156,0,20,19,1
36158,0,1679,1629,50
36161,0,2,36,-34
36165,0,55,13,42
36166,0,14,36,-22
36167,0,9,8,1
36171,0,20,8,12
36177,0,10,22,-12
36181,0,735,793,-58
36182,0,157,116,41
36183,0,10,9,1
36184,0,87,147,-60
36185,0,9,7,2
36189,0,16,21,-5
36194,0,6,9,-3
36197,0,64,14,50
36198,0,128,94,34
36200,0,10,8,2
36203,0,52,12,40
36204,0,46,80,-34
36205,0,3,14,-11
36207,0,60,78,-18
36208,0,7,18,-11
36209,0,4,15,-11
36212,0,3,7,-4
36214,0,40,39,1
36216,0,2,2,0
36217,0,22,71,-49
36219,0,96,54,42
36220,0,202,224,-22
36221,0,28,3,25
36223,0,9,28,-19
36226,0,2,5,-3
36230,0,16,24,-8
36231,0,114,108,6
36233,0,1,1,0
36234,0,3,3,0
36235,0,13,21,-8
36236,0,78,53,25
36237,0,1,8,-7
36238,0,4,21,-17
36240,0,12,38,-26
36244,0,61,21,40
36245,0,12,6,6
36250,0,44,11,33
36252,0,3,11,-8
36253,0,85,133,-48
36254,0,42,76,-34
36255,0,31,26,5
36256,0,61,108,-47
36258,0,13,5,8
36259,0,2426,2471,-45
36260,0,28,4,24
36261,0,12,18,-6
36262,0,7,9,-2
36264,0,16,2,14
36266,0,49,103,-54
36267,0,7,4,3
36272,0,2,20,-18
36275,0,11,14,-3
36276,0,4,4,0
36277,0,8,10,-2
36279,0,147,162,-15
36282,0,13,35,-22
36284,0,95,150,-55
36285,0,3,9,-6
36286,0,19,14,5
36287,0,6,45,-39
36289,0,5,17,-12
36291,0,59,111,-52
36292,0,23,12,11
36294,0,62,103,-41
36296,0,5,7,-2
36297,0,131,123,8
36298,0,181,143,38
36300,0,137,197,-60
36303,0,10,44,-34
36306,0,22,4,18
36308,0,31,38,-7
36312,0,95,44,51
36313,0,44,17,27
36315,0,4,63,-59
36316,0,74,126,-52
36318,0,312,259,53
36319,0,8,2,6
36320,0,13,1,12
36321,0,63,25,38
36322,0,42,51,-9
36324,0,14,4,10
36325,0,10,62,-52
36326,0,49,19,30
36328,0,35,44,-9
36329,0,20,64,-44
36332,0,36,11,25
36334,0,48,13,35
36335,0,32,2,30
36336,0,63,44,19
36338,0,227,244,-17
36340,0,3,12,-9
36341,0,30,70,-40
36342,0,142,145,-3
36346,0,14,14,0
36348,0,22,12,10
36349,0,5,11,-6
36350,0,131,111,20
36352,0,42,80,-38
36354,0,7,6,1
36356,0,32,54,-22
36358,0,17,3,14
36359,0,81,121,-40
36362,0,15,29,-14
36363,0,99,153,-54
36365,0,6,3,3
36367,0,63,22,41
36370,0,29,1,28
36371,0,29,4,25
36372,0,109,157,-48
36375,0,12,62,-50
36376,0,25,68,-43
36378,0,52,64,-12
36379,0,10,24,-14
36380,0,110,100,10
36382,0,99,81,18
36384,0,47,26,21
36385,0,78,64,14
36386,0,98,117,-19
36388,0,1,6,-5
36389,0,19,17,2
36390,0,14,4,10
36394,0,107,62,45
36397,0,62,35,27
36398,0,3,10,-7
36400,0,16,33,-17
36401,0,6,46,-40
36402,0,21,30,-9
36404,0,591,642,-51
36407,0,11,27,-16
36408,0,2,3,-1
36409,0,24,21,3
36410,0,9,5,4
36412,0,24,24,0
36413,0,51,64,-13
36414,0,361,404,-43
36415,0,3,15,-12
36416,0,54,78,-24
36417,0,1711,1666,45
36419,0,69,38,31
36421,0,1,29,-28
36423,0,10,5,5
36424,0,90,72,18
36427,0,26,56,-30
36428,0,37,22,15
36429,0,19,4,15
36430,0,12,9,3
36433,0,47,69,-22
36434,0,75,117,-42
36435,0,13,34,-21
36440,0,83,136,-53
36441,0,5,0,5
36443,0,85,132,-47
36448,0,27,85,-58
36450,0,20,11,9
36451,0,44,13,31
36452,0,3,3,0
36453,0,4,14,-10
36457,0,48,19,29
36458,0,37,90,-53
36459,0,1,17,-16
36462,0,110,84,26
36470,0,29,26,3
36471,0,14,42,-28
36474,0,92,59,33
36475,0,46,69,-23
36477,0,203,170,33
36480,0,7,54,-47
36481,0,683,690,-7
36482,0,2,7,-5
36483,0,3,37,-34
36485,0,5,15,-10
36486,0,528,483,45
36487,0,218,165,53
36488,0,1,3,-2
36489,0,82,32,50
36491,0,66,64,2
36492,0,28,23,5
36495,0,16,61,-45
36496,0,221,275,-54
36497,0,6,18,-12
36498,0,13,3,10
36500,0,36,51,-15
36502,0,9,23,-14
36504,0,60,82,-22
36505,0,12,11,1
36506,0,39,50,-11
36507,0,42,50,-8
36509,0,41,58,-17
36510,0,2,8,-6
36513,0,17,61,-44
36514,0,30,20,10
36516,0,23,81,-58
36517,0,6,27,-21
36522,0,17,6,11
36525,0,15,26,-11
36528,0,19,27,-8
36529,0,18,12,6
36531,0,140,113,27
36532,0,5,1,4
36534,0,68,117,-49
36537,0,16,33,-17
36538,0,110,131,-21
36542,0,116,136,-20
36543,0,5,4,1
36544,0,20,30,-10
36545,0,4,2,2
36548,0,33,52,-19
36550,0,9,62,-53
36551,0,53,21,32
36552,0,48,16,32
36555,0,2,11,-9
36557,0,40,33,7
36558,0,4,29,-25
36560,0,16,72,-56
36561,0,5,45,-40
36562,0,119,101,18
36566,0,11,67,-56
36568,0,2,36,-34
36570,0,4,2,2
36571,0,20,11,9
36572,0,59,115,-56
36575,0,9,20,-11
36578,0,66,68,-2
36579,0,11,42,-31
36581,0,32,22,10
36582,0,113,93,20
36584,0,126,133,-7
36585,0,34,16,18
36587,0,19,21,-2
36588,0,55,93,-38
36589,0,9,1,8
36592,0,47,76,-29
36593,0,90,129,-39
36594,0,32,33,-1
36595,0,47,29,18
36596,0,98,109,-11
36597,0,60,29,31
36599,0,49,90,-41
36600,0,398,394,4
36604,0,10,26,-16
36606,0,321,329,-8
36607,0,26,6,20
36609,0,3,5,-2
36610,0,50,43,7
36612,0,112,154,-42
36613,0,159,124,35
36615,0,72,88,-16
36616,0,4,24,-20
36621,0,28,5,23
36622,0,10,9,1
36624,0,21,25,-4
36625,0,70,102,-32
36627,0,4,6,-2
36628,0,1,10,-9
36631,0,28,42,-14
36633,0,6,4,2
36637,0,53,57,-4
36639,0,14,19,-5
36641,0,9,6,3
36644,0,80,75,5
36647,0,2,8,-6
36649,0,49,50,-1
36653,0,182,233,-51
36656,0,12,23,-11
36659,0,46,22,24
36660,0,68,89,-21
36661,0,12,7,5
36663,0,120,81,39
36668,0,135,158,-23
36669,0,45,38,7
36673,0,18,21,-3
36674,0,8,7,1
36677,0,16,4,12
36678,0,163,146,17
36683,0,2,8,-6
36684,0,18,19,-1
36685,0,7,21,-14
36686,0,46,25,21
36688,0,45,10,35
36690,0,43,37,6
36691,0,4,18,-14
36692,0,19,12,7
36693,0,410,405,5
36695,0,25,59,-34
36697,0,1,1,0
36698,0,228,191,37
36701,0,146,167,-21
36702,0,80,47,33
36704,0,15,1,14
36705,0,38,24,14
36706,0,52,74,-22
36710,0,1,13,-12
36715,0,35,90,-55
36719,0,20,10,10
36721,0,17,73,-56
36722,0,21,32,-11
36723,0,2,42,-40
36724,0,22,33,-11
36727,0,4,2,2
36729,0,46,82,-36
36730,0,42,53,-11
36731,0,21,11,10
36734,0,28,5,23
36736,0,139,153,-14
36738,0,26,7,19
36740,0,152,174,-22
36741,0,10,15,-5
36743,0,71,50,21
36744,0,34,31,3
36745,0,422,399,23
36748,0,128,86,42
36750,0,65,35,30
36751,0,11,53,-42
36752,0,73,98,-25
36754,0,6,9,-3
36755,0,1,39,-38
36758,0,10,33,-23
36761,0,17,33,-16
36765,0,56,27,29
36766,0,2,3,-1
36768,0,19,10,9
36769,0,47,25,22
36771,0,20,25,-5
36775,0,30,48,-18
36777,0,42,11,31
36779,0,45,6,39
36780,0,88,55,33
36782,0,28,29,-1
36783,0,24,41,-17
36784,0,153,160,-7
36786,0,34,1,33
36788,0,35,66,-31
36789,0,258,258,0
36790,0,16,9,7
36792,0,21,11,10
36793,0,365,345,20
36795,0,18,14,4
36798,0,4,8,-4
36799,0,12,10,2
36800,0,4,3,1
36801,0,92,101,-9
36804,0,31,20,11
36805,0,20,59,-39
36806,0,13,13,0
36811,0,722,770,-48
36812,0,108,58,50
36814,0,92,78,14
36816,0,26,11,15
